,time,ticker,abnormal_return,y,volatility,reaction_positive,reaction_negative,volume_adi,volume_mfi,volatility_atr,trend_sma_slow,trend_macd,momentum_rsi,momentum_roc,momentum_ppo,others_dlr,others_cr,risk_factor_pos,risk_factor_neg,risk_factor_polarity,risk_factor_subjectivity,risk_factor_len,item1_pos,item1_neg,item1_polarity,item1_subjectivity,item1_len,item7_pos,item7_neg,item7_polarity,item7_subjectivity,industry_B,industry_C,industry_D,industry_E,industry_F,industry_G,industry_H,industry_I
3946,2009,adc,-0.104032034,0,9.91E-07,7,4,-2695576934,57.38194174,9.738382754,9.171616468,0.142574971,55.19565394,2.977921114,1.357933166,0.140115734,-1.439950661,866,435,0.331283628,0.359392265,3620,222,45,0.662921346,0.251886792,1543,335,137,0.419491525,0.305897602,0,0,0,0,0,0,1,0
3947,2010,adc,0.159922206,1,0.075963104,5,6,-3070084799,51.73647518,11.37293167,13.19283976,0.080084774,53.09797473,1.086412954,0.553082647,0.078621184,39.64299859,905,465,0.321167883,0.348689234,3929,244,47,0.676975943,0.249785408,1636,353,162,0.370873786,0.314792176,0,0,0,0,0,0,1,0
3948,2011,adc,0.227963337,1,0.161627403,2,9,-3678365577,47.83113196,9.793885237,13.51300292,-0.018438972,49.93773571,0.137802663,-0.143771183,-0.000870048,41.35480895,897,448,0.333828996,0.365588475,3679,287,71,0.603351954,0.24386921,2097,430,210,0.343749999,0.305197902,0,0,0,0,0,0,1,0
3949,2012,adc,0.116081337,1,0.173856734,4,7,-4246396467,54.23305588,9.057839181,15.12081571,0.062623693,54.77452168,0.700223151,0.38224638,0.064614146,59.56115974,916,453,0.338203068,0.369700243,3703,267,66,0.603603602,0.238027162,2284,503,204,0.422913719,0.309544658,0,0,0,0,0,0,1,0
3950,2013,adc,0.257995766,1,0.256716377,6,5,-4953904794,56.01478168,9.986314451,19.83495071,0.086096666,53.60450087,0.799529914,0.441249996,0.054251487,109.0789019,893,442,0.337827715,0.364953526,3658,258,48,0.686274508,0.259762309,2450,567,179,0.520107238,0.304489796,0,0,0,0,0,0,1,0
3951,2014,adc,0.473402001,1,0.334595874,7,4,-5701642270,54.05096361,8.865455912,21.13176227,0.067002626,52.81242897,0.746353642,0.307743806,0.050564103,122.9710634,917,455,0.336734694,0.3725224,3683,305,53,0.703910613,0.274329502,2102,464,150,0.511400651,0.292102759,0,0,0,0,0,0,1,0
3952,2015,adc,0.113680601,1,0.152433179,5,6,-6433853864,51.07128084,8.05306947,23.72013299,0.089914477,52.87256839,0.748065812,0.358056628,0.058725954,150.19118,912,458,0.331386861,0.370170224,3701,327,48,0.743999998,0.270953757,2223,497,162,0.508345978,0.296446244,0,0,0,0,0,0,1,0
3953,2016,adc,0.340611932,1,0.108364262,6,5,-7302645471,55.97445794,9.162279428,33.98092328,0.297719891,57.35480555,1.674873253,0.943030264,0.137524744,261.3493192,880,434,0.339421613,0.369101123,3560,367,59,0.723004693,0.269620253,2819,619,177,0.555276381,0.282369635,0,0,0,0,0,0,1,0
3954,2017,adc,0.483563002,1,0.093951396,8,3,-8411143756,55.10825967,8.617380706,39.82134494,0.166275668,54.61189649,0.930013671,0.414675096,0.060569093,320.56404,1017,496,0.344348975,0.368844466,4102,355,56,0.727493916,0.282863042,2638,623,148,0.616083008,0.292266869,0,0,0,0,0,0,1,0
3955,2009,vrnt,0.185851867,1,9.91E-07,7,4,8683526.767,51.05345076,0.244646081,5.017842285,0.140740305,60.22227081,6.686487031,1.898350104,0.401429015,-53.76069259,1618,726,0.380546075,0.374381089,6261,1304,262,0.665389527,0.346077348,13827,2956,1173,0.431823686,0.298618645,0,0,0,0,0,0,0,1
3956,2009,vrnt,0.185851867,1,9.91E-07,7,4,8683526.767,51.05345076,0.244646081,5.017842285,0.140740305,60.22227081,6.686487031,1.898350104,0.401429015,-53.76069259,1618,726,0.380546075,0.374381089,6261,1304,262,0.665389527,0.346077348,11313,2480,1114,0.380077908,0.317687616,0,0,0,0,0,0,0,1
3957,2009,vrnt,0.185851867,1,9.91E-07,7,4,8683526.767,51.05345076,0.244646081,5.017842285,0.140740305,60.22227081,6.686487031,1.898350104,0.401429015,-53.76069259,1618,726,0.380546075,0.374381089,6261,1304,262,0.665389527,0.346077348,9254,2204,890,0.424692954,0.334341906,0,0,0,0,0,0,0,1
3958,2009,vrnt,0.185851867,1,9.91E-07,10,1,8683526.767,51.05345076,0.244646081,5.017842285,0.140740305,60.22227081,6.686487031,1.898350104,0.401429015,-53.76069259,1618,726,0.380546075,0.374381089,6261,1184,228,0.677053824,0.355488419,13827,2956,1173,0.431823686,0.298618645,0,0,0,0,0,0,0,1
3959,2009,vrnt,0.185851867,1,9.91E-07,10,1,8683526.767,51.05345076,0.244646081,5.017842285,0.140740305,60.22227081,6.686487031,1.898350104,0.401429015,-53.76069259,1618,726,0.380546075,0.374381089,6261,1184,228,0.677053824,0.355488419,11313,2480,1114,0.380077908,0.317687616,0,0,0,0,0,0,0,1
3960,2009,vrnt,0.185851867,1,9.91E-07,10,1,8683526.767,51.05345076,0.244646081,5.017842285,0.140740305,60.22227081,6.686487031,1.898350104,0.401429015,-53.76069259,1618,726,0.380546075,0.374381089,6261,1184,228,0.677053824,0.355488419,9254,2204,890,0.424692954,0.334341906,0,0,0,0,0,0,0,1
3961,2009,vrnt,0.185851867,1,9.91E-07,4,7,8683526.767,51.05345076,0.244646081,5.017842285,0.140740305,60.22227081,6.686487031,1.898350104,0.401429015,-53.76069259,1618,726,0.380546075,0.374381089,6261,1186,230,0.675141242,0.354620586,13827,2956,1173,0.431823686,0.298618645,0,0,0,0,0,0,0,1
3962,2009,vrnt,0.185851867,1,9.91E-07,4,7,8683526.767,51.05345076,0.244646081,5.017842285,0.140740305,60.22227081,6.686487031,1.898350104,0.401429015,-53.76069259,1618,726,0.380546075,0.374381089,6261,1186,230,0.675141242,0.354620586,11313,2480,1114,0.380077908,0.317687616,0,0,0,0,0,0,0,1
3963,2009,vrnt,0.185851867,1,9.91E-07,4,7,8683526.767,51.05345076,0.244646081,5.017842285,0.140740305,60.22227081,6.686487031,1.898350104,0.401429015,-53.76069259,1618,726,0.380546075,0.374381089,6261,1186,230,0.675141242,0.354620586,9254,2204,890,0.424692954,0.334341906,0,0,0,0,0,0,0,1
3964,2010,vrnt,0.030479255,1,0.075963104,6,5,13405438.81,55.06799036,0.391533451,12.84679344,0.207515284,59.22747233,2.818999927,1.589205566,0.19793872,14.75360761,1406,616,0.390702275,0.388174314,5209,1413,247,0.702409638,0.354473628,8310,1994,787,0.434016541,0.33465704,0,0,0,0,0,0,0,1
3965,2011,vrnt,0.070797919,1,0.161627403,5,6,21463691.29,48.33859899,0.501565212,16.24242861,-0.066264157,49.47400957,-0.376106577,-0.473824421,-0.055824285,40.33354362,1159,539,0.365135453,0.409551375,4146,1482,248,0.713294797,0.363980644,8954,2210,777,0.479745564,0.333593924,0,0,0,0,0,0,0,1
3966,2013,vrnt,-0.323977506,0,0.256716377,4,7,31421926.96,53.85002751,0.372347058,17.81842597,0.16757201,56.27264313,1.9307852,0.962411493,0.150861331,57.86861826,1098,517,0.359752322,0.42544784,3796,1450,269,0.687027341,0.373452096,8714,2171,734,0.494664372,0.333371586,0,0,0,0,0,0,0,1
3967,2014,vrnt,-0.526646875,0,0.334595874,6,5,43992983.27,55.39674605,0.615581431,25.03400826,0.267191221,56.14123479,1.729089138,1.056994844,0.121212376,121.6211892,1135,535,0.359281437,0.412753337,4046,1395,298,0.647962197,0.387502861,8960,2130,774,0.466942149,0.324107143,0,0,0,0,0,0,0,1
3968,2015,vrnt,0.07059391,1,0.152433179,5,6,60490754.43,47.73623952,0.651654412,28.42688955,-0.219030664,45.40260738,-1.488153949,-0.902362169,-0.143839912,143.4954869,1154,555,0.350497367,0.414403492,4124,1406,298,0.650234741,0.384476534,8421,1963,777,0.432846715,0.325377034,0,0,0,0,0,0,0,1
3969,2016,vrnt,0.119350288,1,0.108364262,6,5,68443910.73,47.39356822,0.513692221,18.16357726,-0.092799345,48.3674434,-0.462484872,-0.489058229,-0.05568129,56.87585071,1264,588,0.365010799,0.414410383,4469,2001,460,0.626168224,0.381846392,8710,2026,845,0.411354928,0.329621125,0,0,0,0,0,0,0,1
3970,2017,vrnt,0.130620312,1,0.093951396,7,4,76170874.14,51.63685291,0.451828531,20.31379951,0.079476187,53.14665448,0.856652763,0.389581967,0.068376981,78.08536176,1292,646,0.333333333,0.411639762,4708,1682,389,0.624336069,0.378887669,7858,1822,790,0.39509954,0.332400102,0,0,0,0,0,0,0,1
3971,2018,vrnt,0.132383046,1,0.404327515,6,5,85447071.59,50.76072136,0.567453972,22.35787358,0.039290868,51.35065443,0.348873585,0.16487226,0.004355242,95.04482882,1365,658,0.349480969,0.398071625,5082,1670,396,0.616650532,0.375227025,7528,1714,767,0.381700927,0.329569607,0,0,0,0,0,0,0,1
3972,2014,he,0.120069354,1,0.334595874,1,10,-59172615942,56.10792505,6.612901087,19.24181916,0.138731313,55.02370558,1.575101184,0.629939656,0.118899325,88.24360959,1081,513,0.356336261,0.343608536,4639,1770,438,0.603260869,0.260193259,16107,3763,1108,0.545062615,0.302415099,0,0,0,1,0,0,0,0
3973,2015,he,-0.040709419,0,0.152433179,8,3,-64635283300,50.2148326,6.885252273,24.17481865,-0.027667217,48.41972048,-0.462057502,-0.1278995,-0.041703991,131.4249749,1147,520,0.376124775,0.341109065,4887,1726,448,0.587856485,0.255314151,14869,3484,1088,0.524059492,0.307485372,0,0,0,1,0,0,0,0
3974,2016,he,0.14031466,1,0.108364262,8,3,-67010000127,55.92492236,5.871499751,25.20883128,0.103253438,53.62132959,0.98263285,0.402631217,0.068963652,144.7294066,1199,564,0.360181509,0.351755786,5012,1716,434,0.596279069,0.255435428,13979,3241,1016,0.522668546,0.304528221,0,0,0,1,0,0,0,0
3975,2017,he,0.270934331,1,0.093951396,6,5,-70135225587,56.96267915,5.22706543,28.70776182,0.148257091,55.57182761,0.62625216,0.501485444,0.050177727,178.2715163,1205,577,0.352413019,0.355830671,5008,1750,456,0.586582049,0.256065003,15266,3629,1080,0.541303886,0.308463252,0,0,0,1,0,0,0,0
3976,2018,he,-0.032864754,0,0.404327515,11,0,-72514985279,49.39298233,4.375417042,30.85955512,0.053008585,52.16252363,0.312478982,0.153724914,0.019313053,197.7701148,1261,597,0.35737352,0.355122324,5232,1268,304,0.613231552,0.255817738,12452,2866,876,0.531801176,0.300513974,0,0,0,1,0,0,0,0
3977,2012,he,0.170874656,1,0.173856734,5,6,-49125543344,47.47952279,8.533601449,18.07315821,0.012620862,50.86853365,0.099257064,0.064876652,-0.001700676,74.01301107,906,439,0.347211896,0.353389385,3806,1571,405,0.590080971,0.256590053,13806,3136,1045,0.500119588,0.302839345,0,0,0,1,0,0,0,0
3978,2006,he,-0.133135339,0,0.06282182,4,7,-15431337035,53.34903163,13.8280644,13.29544684,0.032058556,53.20130077,0.500055686,0.240605076,0.037187894,28.51381802,840,371,0.387283237,0.33592233,3605,2171,594,0.57034358,0.271344455,15961,3485,1110,0.516866159,0.28788923,0,0,0,1,0,0,0,0
3979,2007,he,0.076477648,1,0.147783741,9,2,-21142814511,46.54206389,11.88595982,12.51270534,-0.044012775,47.30453201,-0.530359952,-0.350546843,-0.048973574,19.65453736,826,387,0.361912613,0.348063128,3485,2005,531,0.581230284,0.267256824,55,7,0,0.999999857,0.127272725,0,0,0,1,0,0,0,0
3980,2008,he,0.393385904,1,0.180492857,1,10,-26880771183,52.39473072,11.53006647,13.480851,0.028748695,52.56739662,0.209910747,0.200839578,0.008324548,29.78021688,1010,440,0.393103448,0.349903475,4144,2041,557,0.571208622,0.263676038,75,9,0,0.999999889,0.119999998,0,0,0,1,0,0,0,0
3981,2009,he,0.141738519,1,9.91E-07,6,5,-32664469615,53.4452501,7.833018803,10.4630479,-0.030682241,51.75445061,0.652080823,-0.359650453,0.00607397,0.690447681,990,424,0.400282885,0.345214844,4096,1989,524,0.582968563,0.261009555,63,7,0,0.999999857,0.111111109,0,0,0,1,0,0,0,0
3982,2009,onb,-0.185416884,0,9.91E-07,2,9,-13587312360,50.43250793,4.218354978,8.028589334,-0.077450474,48.69674977,-0.53018935,-0.953268687,-0.135601786,-28.1735839,417,209,0.33226837,0.388096714,1613,424,105,0.603024574,0.291460055,6663,1500,553,0.461276181,0.308119466,0,0,0,0,0,0,1,0
3983,2010,onb,0.160173239,1,0.075963104,2,9,-17102309539,52.21671181,3.614375033,7.709193633,-0.007936274,50.89977085,0.125416791,-0.135211483,-0.007222491,-30.02274975,379,203,0.302405498,0.393243243,1480,500,127,0.594896331,0.28960739,7551,1754,642,0.464106845,0.317308966,0,0,0,0,0,0,1,0
3984,2006,onb,0.916327201,1,0.06282182,7,4,-4161953142,44.87284344,8.588884738,11.5255829,-0.040048828,47.64649071,-0.483691355,-0.340865212,-0.036370815,4.133346418,282,136,0.349282296,0.392120075,1066,369,80,0.64365256,0.299732977,4812,1078,418,0.44117647,0.310889443,0,0,0,0,0,0,1,0
3985,2014,onb,0.227888317,1,0.334595874,6,5,-30162152456,51.86230809,3.30618506,10.82863997,-0.005028017,48.9960046,0.076568536,-0.061570166,-0.000182026,-1.640046327,521,249,0.353246753,0.396090535,1944,1151,312,0.573479152,0.306515818,8337,1913,690,0.469842489,0.312222622,0,0,0,0,0,0,1,0
3986,2015,onb,0.239993675,1,0.152433179,6,5,-33581946842,52.88813398,2.955107135,11.31349495,0.002264279,50.13128216,-0.095274293,0.013291752,-0.023329961,2.708859528,666,308,0.367556468,0.402146986,2422,1144,317,0.56605065,0.30330081,7714,1752,670,0.446738233,0.313974592,0,0,0,0,0,0,1,0
3987,2017,onb,-0.251711644,0,0.093951396,6,5,-40552366674,51.46671186,2.620293135,14.89216809,0.025284192,51.10145803,0.183227044,0.153961243,-0.003672465,35.5241184,683,317,0.366,0.400160064,2499,999,252,0.597122302,0.294145309,7697,1779,633,0.475124378,0.313368845,0,0,0,0,0,0,1,0
3988,2007,onb,0.290111334,1,0.147783741,5,6,-7231494142,47.9302872,6.925116348,10.3660297,-0.046712981,46.66177903,-0.789827975,-0.46762518,-0.073077314,-6.608273308,299,148,0.337807606,0.391076115,1143,359,81,0.63181818,0.295698925,5439,1235,486,0.435212086,0.316418459,0,0,0,0,0,0,1,0
3989,2008,onb,-0.559051088,0,0.180492857,5,6,-10955536105,53.75771834,6.517017399,10.65981724,0.034957089,51.32099237,1.465569333,0.268484869,0.097824137,-2.474071847,416,200,0.35064935,0.378146102,1629,424,103,0.609108158,0.290838852,6070,1385,549,0.432264736,0.318616145,0,0,0,0,0,0,1,0
3990,2018,onb,-0.018783317,0,0.404327515,8,3,-43140717417,53.09760681,2.3056415,16.22996962,-0.007187766,50.72203233,-0.407039028,-0.065150033,-0.038594482,46.96623682,715,317,0.385658914,0.382647386,2697,968,247,0.593415637,0.298159509,7496,1748,616,0.478849408,0.315368196,0,0,0,0,0,0,1,0
3991,2019,onb,-0.07740835,0,0.319511969,6,5,-45264435622,55.36807732,1.669628823,15.48511132,0.043565529,53.02979147,1.071666494,0.261127628,0.08024261,41.91967349,743,326,0.39008419,0.377605086,2831,932,245,0.58368734,0.293443032,7465,1768,595,0.496402877,0.316543871,0,0,0,0,0,0,1,0
3992,2007,ppc,1.555441734,1,0.147783741,7,4,-13025867866,53.89442143,8.71281662,24.84218728,0.004399399,51.12621182,0.223114377,-0.041101689,-0.00541182,104.1220482,401,194,0.347899159,0.372573575,1597,810,166,0.659836065,0.272245467,3363,830,306,0.461267605,0.337793637,0,0,1,0,0,0,0,0
3993,2008,ppc,3.141941509,1,0.180492857,9,2,-17031930549,42.69384879,4.364239696,12.25769343,-0.554489773,39.69648628,-6.758563339,-12.73382834,-1.511309568,-7.594363996,505,229,0.376021798,0.389183457,1886,841,264,0.522171945,0.289874082,6144,1542,639,0.414030261,0.354980469,0,0,1,0,0,0,0,0
3994,2009,ppc,-0.235050894,0,9.91E-07,5,6,-18917972939,60.34180033,1.102359788,2.914719484,0.128866468,59.24473096,15.39987426,5.131672583,1.050828062,-73.85017413,791,306,0.442114858,0.344210856,3187,1278,406,0.517814727,0.309445057,9006,2273,944,0.413117811,0.357206307,0,0,1,0,0,0,0,0
3995,2011,ppc,0.51385975,1,0.161627403,7,4,-21796692659,50.02448169,1.510217881,4.246988126,-0.024206701,48.0466582,0.285418998,-0.732426715,-0.082439633,-65.41787345,575,248,0.397326852,0.378913444,2172,875,214,0.606978879,0.296487884,5488,1379,675,0.342745862,0.374271137,0,0,1,0,0,0,0,0
3996,2014,ppc,-0.126178079,0,0.334595874,4,7,-31114852095,58.15596689,6.593469578,18.84568208,0.361157691,59.36567573,3.731445965,1.954678954,0.278583617,60.41522962,632,284,0.379912663,0.384550797,2382,800,196,0.606425702,0.303196347,4810,1126,530,0.359903381,0.344282744,0,0,1,0,0,0,0,0
3997,2016,ppc,-0.140433591,0,0.108364262,6,5,-38776731756,49.61101004,1.458200063,21.97444433,-0.008539886,49.13432442,-0.051562025,-0.076212611,-0.016178317,80.27151126,661,304,0.369948186,0.385229541,2505,762,168,0.638709677,0.30412034,4500,1093,513,0.361145703,0.356888889,0,0,1,0,0,0,0,0
3998,2017,ppc,0.075444211,1,0.093951396,4,7,-38963820443,56.89031491,0.628653168,25.03725561,0.423324321,60.28120558,2.862939388,1.595052635,0.196019238,111.8882966,908,409,0.37889142,0.357007319,3689,806,171,0.649948822,0.29146778,6248,1425,677,0.35585157,0.336427657,0,0,1,0,0,0,0,0
3999,2018,ppc,-0.08160146,0,0.404327515,5,6,-38969416044,43.6278062,0.695619946,21.98035855,-0.456977565,41.71386246,-3.096698446,-1.897219152,-0.276667653,73.83980097,886,410,0.36728395,0.374458249,3461,806,168,0.6550308,0.289192399,6684,1470,706,0.351102941,0.325553561,0,0,1,0,0,0,0,0
4000,2012,ppc,1.093279743,1,0.173856734,7,4,-23925813610,51.91113119,1.642658339,4.642128252,0.025323276,51.92837396,1.884875851,0.351393338,0.091473459,-61.41133697,523,236,0.378129117,0.382175226,1986,732,187,0.593035908,0.289905363,4836,1211,632,0.314161693,0.381100083,0,0,1,0,0,0,0,0
4001,2013,ppc,0.348611915,1,0.256716377,7,4,-26672172878,57.16282786,3.348499737,9.548881561,0.192597109,58.65412833,4.298620946,2.241041087,0.320822119,-18.68121685,551,258,0.362175525,0.382686849,2114,814,208,0.59295499,0.298220017,4445,1068,576,0.299270073,0.369853768,0,0,1,0,0,0,0,0
4002,2015,ppc,0.058093295,1,0.152433179,8,3,-36292629236,49.17453052,3.414419395,21.21637916,-0.168138345,47.23297245,-0.910549629,-0.795214397,-0.089507809,72.02231117,642,298,0.365957446,0.382424735,2458,763,177,0.623404255,0.300703775,5122,1201,584,0.345658263,0.348496681,0,0,1,0,0,0,0,0
4003,2009,ivac,-0.471969905,0,9.91E-07,2,9,3893080.5,53.965612,0.489661387,8.352338217,0.190212624,54.72815033,5.188603173,2.156642253,0.323965914,-38.3074428,671,317,0.358299595,0.356549982,2771,633,192,0.534545454,0.215855573,4171,828,351,0.404580152,0.282666027,0,0,1,0,0,0,0,0
4004,2010,ivac,-0.963852953,0,0.075963104,5,6,4610160.638,51.81261054,0.572003026,12.43545481,0.049344021,51.03539721,1.603009626,0.282513638,0.079379533,-10.87245549,637,296,0.365487674,0.351677346,2653,646,215,0.50058072,0.216277317,4498,912,364,0.429467084,0.283681636,0,0,1,0,0,0,0,0
4005,2006,ivac,0.37554482,1,0.06282182,4,7,113003.6153,57.21730711,1.146065763,20.39994945,0.371015247,56.11451763,4.480115257,1.770888674,0.269304711,49.49252243,774,392,0.32761578,0.369923858,3152,735,227,0.528066528,0.252493438,2553,535,200,0.455782312,0.287896592,0,0,1,0,0,0,0,0
4006,2008,ivac,0.463774689,1,0.180492857,7,4,1890442.008,43.5971492,0.733259044,11.12566887,-0.286067773,45.20372473,-4.043187833,-3.354099589,-0.416427912,-24.78989936,639,307,0.350951374,0.361620795,2616,597,170,0.556714471,0.21563115,3888,783,323,0.4159132,0.284465021,0,0,1,0,0,0,0,0
4007,2013,ivac,-0.722459245,0,0.256716377,5,6,4177515.716,54.92751256,0.217097658,5.256964284,0.05612406,52.54628723,2.70591408,0.877835462,0.19286214,-61.76291901,658,318,0.348360655,0.365543071,2670,544,183,0.49656121,0.230208993,4567,921,398,0.396512509,0.288811036,0,0,1,0,0,0,0,0
4008,2015,ivac,0.317760694,1,0.152433179,4,7,1814253.398,45.92629328,0.240749757,5.711689556,-0.075523974,44.145481,-2.14058858,-1.267616829,-0.198643748,-60.54514349,594,292,0.340857787,0.355395106,2493,618,191,0.527812113,0.228789593,3726,725,351,0.347583643,0.288781535,0,0,1,0,0,0,0,0
4009,2016,ivac,-0.702650716,0,0.108364262,6,5,1345501.623,59.34708548,0.218334349,5.327020747,0.047054566,54.037742,2.141817587,0.789860428,0.236604519,-61.43420125,587,283,0.349425287,0.353802359,2459,614,173,0.560355781,0.227062897,3557,685,307,0.381048387,0.278886702,0,0,1,0,0,0,0,0
4010,2017,ivac,-0.314919348,0,0.093951396,5,6,3694630.344,53.11103198,0.472275273,10.08647411,0.01772,49.79492574,0.318735276,0.117345973,-0.088319788,-28.50216347,597,300,0.331103679,0.349299065,2568,662,182,0.568720378,0.226516371,3689,707,303,0.4,0.273786934,0,0,1,0,0,0,0,0
4011,2018,ivac,0.146323022,1,0.404327515,4,7,-289555.0632,47.58170133,0.243381183,5.53329451,-0.06968233,46.08758444,-1.285560365,-1.244945774,-0.107504923,-61.5218569,596,297,0.334826427,0.359356137,2485,645,174,0.575091574,0.231486716,3748,793,320,0.424977538,0.296958378,0,0,1,0,0,0,0,0
4012,2019,ivac,0.358921029,1,0.319511969,4,7,-3437371.851,55.67291371,0.193668594,5.366106543,0.042169608,53.79703724,2.024256164,0.711385917,0.119061017,-61.31205772,591,294,0.33559322,0.358880778,2466,658,178,0.574162679,0.229607251,3175,688,278,0.424430641,0.304251968,0,0,1,0,0,0,0,0
4013,2014,ivac,0.548125585,1,0.334595874,8,3,3140472.087,53.64830176,0.325256639,7.605911182,0.021976592,51.2158301,0.596836647,0.243277592,0.017755685,-45.93718478,652,324,0.336065573,0.364723468,2676,559,186,0.50067114,0.224736048,4531,893,404,0.377023901,0.286250276,0,0,1,0,0,0,0,0
4014,2009,anip,0.020848003,1,9.91E-07,7,4,172561.9308,54.53839193,5.014525397,63.21763748,-0.295208134,48.55652859,2.067743691,-0.74959409,0.147445862,-57.568436,1073,387,0.469863013,0.372069317,3924,1177,371,0.520671834,0.245169465,3312,710,235,0.502645502,0.285326087,0,0,1,0,0,0,0,0
4015,2006,anip,-0.644379454,0,0.06282182,9,2,-66985.18121,49.76036245,7.227395205,106.8464111,-1.439128176,47.50560274,-0.009442696,-1.520170513,-0.109912266,-29.60332276,772,282,0.464895635,0.370344343,2846,1200,335,0.563517915,0.240897677,2624,592,161,0.572377157,0.286966463,0,0,1,0,0,0,0,0
4016,2010,anip,-0.966871443,0,0.075963104,5,6,53033.62042,51.15420799,3.379748838,60.48296701,0.060225656,50.68073881,1.234897395,0.030343352,0.048862177,-59.21708278,1806,673,0.457039128,0.373512129,6637,1152,394,0.490297542,0.26789118,3254,710,272,0.446028513,0.301782422,0,0,1,0,0,0,0,0
4017,2011,anip,0.704959958,1,0.161627403,0,11,-649346.3047,55.67885826,5.668626907,84.71928583,0.188636699,52.46459655,-0.470388327,-0.077578488,-0.471366444,-43.72267968,2068,822,0.431141868,0.362974127,7962,1145,450,0.435736677,0.275,3757,873,316,0.468460891,0.316475912,0,0,1,0,0,0,0,0
4018,2012,anip,2.11542889,1,0.173856734,1,10,-6020299.931,47.82498217,1.741470239,16.93327384,-1.502621662,42.83161404,-1.875679216,-6.486034705,-0.356639242,-89.69227008,2590,938,0.468253968,0.339688042,10386,1296,372,0.553956834,0.271484375,4935,1057,319,0.536337209,0.278824721,0,0,1,0,0,0,0,0
4019,2019,anip,-0.144829982,0,0.319511969,3,8,-7041626.114,56.12474985,2.3242808,67.13846457,0.319161431,55.59908242,2.062815738,0.486358829,0.124877267,-54.47711713,1695,681,0.426767677,0.373115578,6368,941,229,0.608547008,0.284463895,5714,1340,385,0.553623188,0.301890094,0,0,1,0,0,0,0,0
4020,2013,anip,0.567811742,1,0.256716377,7,4,-7117911.164,56.46130177,0.512894278,8.373554655,0.176363208,54.12910235,4.488282598,1.422695757,0.397202634,-94.10465044,1741,609,0.481702127,0.404405438,5811,967,213,0.63898305,0.346345759,3347,909,279,0.53030303,0.354944727,0,0,1,0,0,0,0,0
4021,2014,anip,-0.093813228,0,0.334595874,8,3,-5129946.91,53.56058597,2.084692376,31.18925823,1.041251243,56.87797566,7.488017009,3.155412352,0.409749022,-77.80975392,1613,644,0.42933097,0.357120253,6320,834,209,0.599232981,0.315964859,3663,877,319,0.466555184,0.326508326,0,0,1,0,0,0,0,0
4022,2015,anip,0.168648293,1,0.152433179,5,6,-5101871.578,49.34629336,3.103284321,55.44713231,-0.224449368,49.95215957,-0.186855676,-0.577529637,-0.08839071,-63.10924132,1739,674,0.441359304,0.36090338,6686,850,211,0.602262016,0.317474566,4734,1090,392,0.470985155,0.313054499,0,0,1,0,0,0,0,0
4023,2016,anip,0.031888404,1,0.108364262,1,10,-6893163.742,57.4789038,2.347301862,50.96137057,0.442552114,53.89487956,2.135964059,0.722262258,0.117094292,-65.29242021,1753,668,0.448161916,0.356448763,6792,866,204,0.618691588,0.306854029,6145,1335,478,0.472697187,0.295036615,0,0,1,0,0,0,0,0
4024,2017,anip,-0.064557112,0,0.093951396,4,7,-8610899.741,48.98621742,1.862002119,53.30658293,0.150158946,51.7360246,0.654400485,0.174789886,0.024408298,-64.06290935,1827,689,0.452305246,0.354066986,7106,815,214,0.584062196,0.300613497,6903,1448,533,0.461887935,0.286976677,0,0,1,0,0,0,0,0
4025,2018,anip,-0.779704737,0,0.404327515,8,3,-7876276.237,47.16287767,2.277108573,60.74447449,-0.401203087,47.07836895,-1.310163049,-0.737591636,-0.142941369,-59.8373797,1886,755,0.428246876,0.35302767,7481,881,222,0.597461468,0.291336503,7171,1599,479,0.538979788,0.289778274,0,0,1,0,0,0,0,0
4026,2007,anip,0.015137923,1,0.147783741,4,7,61440.69677,55.10945533,10.98363624,190.0251125,1.782744508,52.90823562,2.412928651,1.277259261,0.123855255,28.89890341,866,306,0.477815699,0.367628607,3188,1320,372,0.560283688,0.24433213,3432,760,208,0.570247933,0.282051282,0,0,1,0,0,0,0,0
4027,2016,irm,0.016653985,1,0.108364262,3,8,-2.30E+11,53.61771161,11.41123032,22.9480681,0.125932842,54.76989257,1.246820652,0.575484388,0.096270442,211.8292175,1094,601,0.290855457,0.363890082,4658,1051,341,0.510057471,0.309746328,10256,2165,1048,0.347650171,0.313280031,0,0,0,0,0,0,1,0
4028,2017,irm,0.016980373,1,0.093951396,2,9,-2.45E+11,53.08605163,10.72249613,26.15046891,0.168829928,55.3937385,1.116046646,0.6433468,0.084299543,255.4253483,1584,630,0.430894309,0.297941058,7431,1276,376,0.544794189,0.309479206,12431,2648,1171,0.386750458,0.307215831,0,0,0,0,0,0,1,0
4029,2007,irm,0.234762571,1,0.147783741,1,10,-46363033337,52.73026956,14.7963694,12.23419347,0.096245952,53.23225432,1.537328287,0.682753923,0.117566963,67.15496343,357,167,0.362595419,0.383601757,1366,944,373,0.433561123,0.317349398,6403,1409,694,0.33999049,0.328439794,0,0,0,0,0,0,1,0
